Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Australia,AUS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,28546.36273,28150.0515,27898.88198,28769.79162,29616.33686,30352.9271,31138.53128,32006.84393,33078.702,34339.06088,35247.47844,35444.60993,36369.18856,37029.1525,38124.29557,38835.14912,39408.27856,40638.93338,41305.48914,41168.03786,41328.09746,41670.6269,42447.51802,42809.93955
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,9.600000381,10.80000019,10.89999962,9.699999809,8.5,8.5,8.5,7.699999809,6.900000095,6.300000191,6.800000191,6.400000095,5.900000095,5.400000095,5,4.800000191,4.400000095,4.199999809,5.599999905,5.199999809,5.099999905,5.199999809,..
Australia,AUS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,17.5,19.39999962,18.70000076,17.10000038,15.39999962,15.69999981,16.10000038,14.60000038,13.30000019,12.10000038,13.5,12.80000019,12,11.39999962,10.60000038,10,9.300000191,8.800000191,11.5,11.5,11.30000019,11.69999981,..
Australia,AUS,Urban population (% of total),SP.URB.TOTL.IN.ZS,85.4,85.4,85.566,85.748,85.928,86.106,86.283,86.504,86.727,86.947,87.165,87.378,87.541,87.695,87.849,88,88.15,88.298,88.445,88.59,88.733,88.875,89.015,89.153
Austria,AUT,"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Annualized growth in survey mean consumption or income per capita, total population (%, based on 2005 PPP)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,0.282063552,0.294578899,0.266280994,0.263746432,0.261069086,0.256894345,0.255967476,0.253669912,0.250785199,0.235683518,0.226979537,0.232188843,0.233405132,0.249097525,0.241295366,0.243417726,0.226346097,0.210865276,0.205255596,0.194635115,0.205489255,..,..,..
Austria,AUT,CO2 emissions (kt),EN.ATM.CO2E.KT,60725.52,65602.63,60542.17,60281.813,61103.221,61730.278,63024.729,63901.142,65565.96,63798.466,63695.79,65716.307,67179.44,72316.907,71865.866,74238.415,71565.172,69141.285,68268.539,62261.993,66897.081,..,..,..
Austria,AUT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,61.7983081,62.34351399,60.45939418,62.64658367,65.29199035,65.58753494,65.98755412,68.27037315,67.14337953,66.99132705,67.50136418,63.82512549,60.80195766,66.22842372,71.47998573,74.45526656,75.42741751,81.06933512,..
Austria,AUT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6111.47652,6347.220096,6227.498049,6137.269463,6205.804904,6344.393087,6607.222977,6620.447862,6706.708677,6972.189816,7076.269483,7333.231953,7427.656445,7695.080037,7808.035423,7978.046214,8223.842346,8180.307701,8191.508477,7955.028376,8321.085283,8373.713314,..,..
Austria,AUT,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,7.900000095,7.400000095,7.099999905,6.900000095,7.199999809,7.400000095,7.199999809,6.699999809,6.5,6.099999905,5.800000191,5.699999809,5.599999905,5.599999905,5,5.5,5.5,5.699999809,5.400000095,5.300000191,5.199999809,5.300000191,4.900000095,..
Austria,AUT,Employment in industry (% of total employment),SL.IND.EMPL.ZS,36.79999924,36.90000153,35.59999847,35.09999847,32.5,32,31,30.10000038,30.20000076,30.39999962,30.29999924,29.70000076,29.39999962,29.29999924,27.70000076,27.5,28.20000076,27.29999924,26.20000076,25,24.89999962,26,26.20000076,..
Austria,AUT,Employment in services (% of total employment),SL.SRV.EMPL.ZS,54.90000153,55.20000076,56.79999924,57.5,60.29999924,60.59999847,61.70000076,63.20000076,63.29999924,63.5,64,64.69999695,65,65.09999847,67.30000305,66.90000153,66.30000305,67,68.40000153,69.80000305,69.90000153,68.69999695,68.90000153,..
Austria,AUT,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,67.29479951,68.34459767,66.21995831,65.77178949,67.10786252,67.24705499,69.51246676,69.20100855,69.12254253,66.00392394,65.7512978,67.55141484,67.71992164,70.19014776,69.6621148,70.51420167,69.99008204,67.37386435,66.51385095,63.87958107,64.44954888,65.15488582,61.55568091,..
Austria,AUT,GDP (constant 2005 US$),NY.GDP.MKTP.KD,2.1529E+11,2.227E+11,2.27362E+11,2.2856E+11,2.3405E+11,2.40294E+11,2.46222E+11,2.51907E+11,2.61443E+11,2.70695E+11,2.80623E+11,2.8303E+11,2.87823E+11,2.90316E+11,2.97834E+11,3.04984E+11,3.16176E+11,3.27893E+11,3.32603E+11,3.19891E+11,3.2555E+11,3.34778E+11,3.37692E+11,3.38769E+11
Austria,AUT,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,28040.42863,28717.32068,28997.62825,28910.99664,29491.74965,30232.26178,30936.18583,31614.62986,32775.4315,33869.43432,35027.2956,35192.64513,35613.07241,35746.89287,36445.76999,37067.32383,38237.94751,39501.45167,39895.109,38240.32713,38803.23579,39825.14032,40058.38376,39978.41201
Austria,AUT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,30196.73238,30925.6773,31227.54047,31134.24691,31759.65972,32557.11709,33315.17277,34045.78902,35295.85609,36473.98753,37720.88812,37898.953,38351.71105,38495.82228,39248.44293,39917.79414,41178.43857,42539.10595,42963.03547,41181.00118,41787.19741,42887.68621,43138.86602,43052.74447
Austria,AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.400000095,3.599999905,4.300000191,3.5,3.700000048,4.099999905,4.199999809,4.199999809,3.700000048,3.5,3.599999905,4,4.300000191,4.900000095,5.199999809,4.699999809,4.400000095,3.799999952,4.800000191,4.400000095,4.099999905,4.300000191,..
Austria,AUT,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,3.700000048,4.099999905,4.699999809,5,5.199999809,6.300000191,6.300000191,5.699999809,5.099999905,5.099999905,5.599999905,6.199999809,7,9.600000381,10.30000019,9,8.600000381,8,9.899999619,8.800000191,8.300000191,8.699999809,..
Austria,AUT,Urban population (% of total),SP.URB.TOTL.IN.ZS,65.765,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.801,65.806,65.812,65.818,65.824,65.829,65.835,65.841,65.847,65.852,65.858,65.864,65.884
Belgium,BEL,"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Annualized growth in survey mean consumption or income per capita, total population (%, based on 2005 PPP)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,0.387602775,0.412588913,0.395292014,0.380115154,0.383046489,0.373034809,0.389439355,0.364967613,0.366957513,0.344477559,0.331894823,0.326554256,0.301863589,0.319789236,0.300068919,0.287597062,0.275763817,0.258955273,0.258087113,0.266319961,0.272105789,..,..,..
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,108469.86,117578.688,114373.73,108924.568,113306.633,112976.603,119624.874,116295.238,119184.834,115844.197,115708.518,114766.099,107531.108,114835.772,111282.449,108524.865,106834.378,103215.049,103882.443,104194.138,108946.57,..,..,..
Belgium,BEL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,124.6529359,122.32174,119.0295946,114.6205541,111.6855285,106.6225356,105.2574566,101.8236245,95.6587883,90.56130895,89.2399855,85.44126789,82.4220955,84.7779118,89.31059944,88.64993746,91.14392403,92.38689537,..
Belgium,BEL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6380.31322,6655.414381,6850.663773,6881.072143,7176.240507,7379.737079,7527.688545,7701.612131,7913.05858,7944.129807,8247.677113,8267.187216,8311.892679,8411.900657,8576.223497,8509.997073,8683.671285,8614.491281,8521.49674,7903.029252,8368.656019,8021.366172,..,..
Belgium,BEL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3.099999905,2.599999905,2.900000095,2.599999905,2.900000095,2.700000048,2.700000048,2.599999905,2.200000048,2.400000095,1.899999976,1.399999976,1.799999952,1.700000048,2.200000048,2,1.899999976,1.799999952,1.600000024,1.5,1.399999976,1.299999952,1.200000048,..
Belgium,BEL,Employment in industry (% of total employment),SL.IND.EMPL.ZS,30.60000038,30.39999962,30.60000038,29.5,28.89999962,28.29999924,27.60000038,27.5,27.20000076,25.79999924,25.79999924,25.5,25.79999924,24.89999962,24.89999962,24.70000076,24.70000076,24.39999962,24.70000076,23.5,23.39999962,23.20000076,21.79999924,..
Belgium,BEL,Employment in services (% of total employment),SL.SRV.EMPL.ZS,65.59999847,66.30000305,66.5,67.90000153,68.19999695,69.09999847,69.59999847,69.80000305,70.5,71.80000305,72.30000305,73.09999847,72.40000153,73.40000153,72.80000305,73.30000305,73.30000305,73.69999695,73.80000305,75,75.30000305,75.5,77.09999847,..
Belgium,BEL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,72.85842202,74.35038789,75.1250243,75.77777158,78.01366975,77.80239735,78.22332438,76.40659323,77.30067,76.09719967,76.52649068,77.18040812,76.058232,76.87942431,76.65698172,76.30351526,76.30229689,74.79970586,75.17931695,73.1725851,73.65799902,69.18418525,71.27879004,..
Belgium,BEL,GDP (constant 2005 US$),NY.GDP.MKTP.KD,2.79848E+11,2.84978E+11,2.8934E+11,2.86557E+11,2.95804E+11,3.02858E+11,3.07172E+11,3.18645E+11,3.24792E+11,3.3629E+11,3.4863E+11,3.51446E+11,3.56224E+11,3.59098E+11,3.70856E+11,3.7735E+11,3.87413E+11,3.98583E+11,4.02509E+11,3.91237E+11,4.00383E+11,4.07407E+11,4.06821E+11,4.07621E+11
Belgium,BEL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,28076.38761,28485.00342,28803.91176,28415.63517,29242.33656,29877.05616,30243.47743,31297.28875,31832.95714,32884.38816,34008.54314,34165.49252,34475.13668,34608.10527,35586.93263,36011.4694,36728.68264,37511.17891,37582.65512,36237.38576,36664.20938,36876.92474,36557.51008,36410.5263
Belgium,BEL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,30331.9627,30773.40551,31117.93402,30698.46442,31591.58059,32277.29171,32673.1502,33811.62164,34390.32407,35526.22399,36740.6903,36910.24854,37244.76861,37388.41951,38445.883,38904.52582,39679.35788,40524.71762,40601.93601,39148.59164,39609.70503,39839.50932,39494.43381,39335.64179
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,7,6.699999809,8.100000381,9.600000381,9.300000191,9.5,9,9.300000191,8.600000381,6.599999905,6.199999809,7.5,8.199999809,8.399999619,8.399999619,8.199999809,7.5,7,7.900000095,8.300000191,7.099999905,7.5,..
Belgium,BEL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,13.89999962,13.19999981,18.5,22,21.60000038,20.5,21.29999924,20.39999962,22.60000038,15.30000019,15.39999962,17.79999924,21.89999962,21.20000076,21.5,20.5,18.79999924,17.89999962,21.89999962,22.39999962,18.70000076,19.79999924,..
Belgium,BEL,Urban population (% of total),SP.URB.TOTL.IN.ZS,96.377,96.461,96.542,96.622,96.7,96.777,96.851,96.924,96.996,97.065,97.128,97.184,97.239,97.292,97.345,97.397,97.448,97.497,97.546,97.594,97.641,97.687,97.732,97.776
Canada,CAN,"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Annualized growth in survey mean consumption or income per capita, total population (%, based on 2005 PPP)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,0.581055389,0.592292608,0.611594198,0.609144376,0.554051524,0.545570665,0.546002917,0.540909128,0.555945148,0.527638455,0.520493548,0.50343046,0.483628943,0.505588532,0.489461241,0.483663842,0.460561278,0.460165688,0.441983839,0.42842863,0.402509351,..,..,..
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,450076.579,449053.486,467648.843,477920.11,454491.647,459790.462,467883.531,483233.593,517219.349,515415.185,534483.585,525690.119,519162.859,553185.285,552349.209,563071.517,550233.35,560801.644,544974.872,513937.384,499137.372,..,..,..
Canada,CAN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,67.94923674,71.23867256,75.77458255,76.49367391,77.85513196,78.54329488,75.45508201,72.48289262,66.45419202,58.8876363,57.5123895,54.26716502,51.30054051,46.81887482,45.91680785,43.07877099,39.18500543,43.01131124,51.29415504,51.4452202,52.50972863,53.49772826,51.85386987
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16109.27998,16104.46973,16080.34644,16235.99151,16325.65728,16503.27042,16572.68325,16608.55298,16385.40196,16625.3869,16990.57839,16807.14499,16959.60079,17191.15419,17235.41178,17319.23125,16763.90956,16868.16512,16485.52434,15163.98065,16211.39709,16473.1568,..,..
Canada,CAN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,4.099999905,4.300000191,4.099999905,4.199999809,4,4.099999905,4,3.900000095,3.799999952,3.599999905,3.299999952,2.799999952,2.799999952,2.799999952,2.700000048,2.700000048,2.599999905,2.5,2.400000095,..,..,..,..,..
Canada,CAN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,24,22.5,21.89999962,21.39999962,21.79999924,22,21.79999924,22.10000038,22.70000076,22.89999962,22.5,22.39999962,22.5,22.20000076,22.29999924,22,22,21.60000038,21.5,..,..,..,..,..
Canada,CAN,Employment in services (% of total employment),SL.SRV.EMPL.ZS,71.90000153,73.19999695,74,74.40000153,74.19999695,74,74.19999695,74.09999847,73.40000153,73.5,74.19999695,74.69999695,74.69999695,75,75,75.30000305,75.69999695,76.30000305,76.5,..,..,..,..,..
Canada,CAN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-31.23821619,-37.01771938,-37.92877462,-43.37445836,-48.38588072,-51.16815138,-51.77885388,-52.83260563,-54.12813478,-49.16322436,-48.2230538,-52.08208557,-54.73001472,-47.37663795,-48.66619932,-47.33988297,-53.01591467,-53.12583982,-53.12392432,-55.25046202,-57.76277813,-62.41282775,-66.16159389,..
Canada,CAN,GDP (constant 2005 US$),NY.GDP.MKTP.KD,7.74585E+11,7.58162E+11,7.64639E+11,7.84576E+11,8.20306E+11,8.4277E+11,8.56925E+11,8.93373E+11,9.30342E+11,9.76834E+11,1.02688E+12,1.04422E+12,1.07347E+12,1.09414E+12,1.12848E+12,1.16418E+12,1.1947E+12,1.2187E+12,1.23302E+12,1.19959E+12,1.24006E+12,1.27142E+12,1.29314E+12,1.31929E+12
Canada,CAN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,27871.78003,26912.18642,26811.00682,27210.65895,28177.67217,28710.5596,28880.01662,29791.81008,30757.25624,32028.18448,33373.03926,33595.62819,34228.47744,34541.64927,35270.63792,36029.32267,36680.4788,37055.99953,37088.02037,35671.65929,36466.81511,37021.32276,37208.15131,37524.31519
Canada,CAN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,31117.50473,30046.16451,29933.20235,30379.39477,31459.01862,32053.96186,32243.15249,33261.12612,34339.00042,35757.93081,37259.39662,37507.90649,38214.45229,38564.09362,39377.97446,40225.00956,40951.99414,41371.24501,41406.99474,39825.69557,40713.44888,41332.53006,41541.11517,41894.09697
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,10.30000019,11.19999981,11.39999962,10.39999962,9.5,9.600000381,9.100000381,8.300000191,7.599999905,6.800000191,7.199999809,7.699999809,7.599999905,7.199999809,6.699999809,6.300000191,6,6.099999905,8.300000191,8,7.400000095,7.199999809,..
Canada,CAN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,15.80000019,17.20000076,17.20000076,15.89999962,14.80000019,15.39999962,16.20000076,15.10000038,14.10000038,12.69999981,12.89999962,13.69999981,13.69999981,13.39999962,12.39999962,11.69999981,11.19999981,11.60000038,15.19999981,14.80000019,14.19999981,14.30000019,..
Canada,CAN,Urban population (% of total),SP.URB.TOTL.IN.ZS,76.582,76.62,76.887,77.152,77.414,77.675,77.951,78.34,78.724,79.103,79.478,79.81,79.888,79.967,80.045,80.122,80.213,80.396,80.578,80.758,80.937,81.115,81.293,81.472
Chile,CHL,"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89,..,..
Chile,CHL,"Annualized growth in survey mean consumption or income per capita, total population (%, based on 2005 PPP)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.83,..,..
Chile,CHL,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,0.626955867,0.547311035,0.504624256,0.502251404,0.520855679,0.51401628,0.546861268,0.593890837,0.591115124,0.628345471,0.579690159,0.504174091,0.517834144,0.495583996,0.509512073,0.496207546,0.495769002,0.520945314,0.504833982,0.481782436,0.489327604,..,..,..
Chile,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,34143.437,32181.592,33314.695,35474.558,38888.535,42456.526,48518.077,56171.106,57714.913,60883.201,58694.002,52757.129,55360.699,55078.34,60047.125,61730.278,64392.52,71154.468,71224.141,67267.448,72258.235,..,..,..
Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1243.309144,1317.729842,1458.506685,1513.28471,1584.402262,1738.214748,1916.681279,2057.359987,2163.290553,2376.857255,2481.17009,2607.98301,2704.569708,2871.34171,3035.39513,3066.273083,3193.123343,3311.677825,3313.908279,3276.06449,3289.94167,3568.084003,..,..
Chile,CHL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,19.29999924,19.10000038,18,16.60000038,16.20000076,15.69999981,15.39999962,14.39999962,14.39999962,14.39999962,14.39999962,13.60000038,13.5,13.60000038,13.39999962,13.19999981,12.80000019,12.30000019,11.69999981,11.19999981,10.60000038,10.30000019,..,..
Chile,CHL,Employment in industry (% of total employment),SL.IND.EMPL.ZS,25.20000076,26.29999924,26.5,27.20000076,26.10000038,26.10000038,26.60000038,27.29999924,25.5,23.39999962,23.39999962,23.89999962,23.89999962,23.39999962,23.60000038,23,23.29999924,23.39999962,23.5,23.20000076,23,23.39999962,..,..
Chile,CHL,Employment in services (% of total employment),SL.SRV.EMPL.ZS,55.5,54.59999847,55.5,56.20000076,57.70000076,58.20000076,58,58.29999924,60,62.09999847,62.20000076,62.5,62.59999847,63,63,63.90000153,63.90000153,64.30000305,64.69999695,65.59999847,66.40000153,66.40000153,..,..
Chile,CHL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,43.41156874,41.72115165,44.28817463,48.15845555,51.28098279,54.73540065,59.00074483,63.23842681,65.58400529,68.2039249,65.89016456,63.24144106,64.50900575,66.85360446,68.91534976,67.06538849,67.39479805,69.34673002,67.91462861,65.41637838,70.20999876,70.56910013,70.16963611,..
Chile,CHL,GDP (constant 2005 US$),NY.GDP.MKTP.KD,54459075631,58799457626,66018814245,70631077873,74662783918,82597628934,88720997153,94581533271,97637347892,96894469433,1.01251E+11,1.04641E+11,1.06908E+11,1.11138E+11,1.17852E+11,1.24404E+11,1.29884E+11,1.36587E+11,1.41084E+11,1.39622E+11,1.47668E+11,1.56291E+11,1.64702E+11,1.71413E+11
Chile,CHL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4121.338287,4369.60298,4816.611571,5060.12073,5256.19318,5720.016605,6050.950941,6359.509186,6477.886043,6347.269394,6551.573086,6690.88591,6757.989701,6948.026396,7289.117742,7614.522058,7869.604222,8194.138629,8382.314885,8217.059194,8610.022043,9029.733681,9430.496585,9728.481224
Chile,CHL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,9198.853093,9752.981456,10750.70745,11294.22144,11731.85638,12767.1132,13505.76073,14194.46468,14458.68257,14167.14539,14623.15252,14934.09962,15083.87571,15508.03881,16269.35685,16995.66134,17565.00634,18289.36919,18709.37978,18340.52803,19217.62359,20154.42262,21048.92795,21714.03155
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,9.100000381,8.800000191,8.5,8,7.099999905,6.300000191,6.099999905,6.300000191,9.800000191,9.199999809,9.100000381,8.899999619,8.5,8.800000191,8,7.699999809,7.099999905,7.800000191,9.699999809,8.100000381,7.099999905,6.400000095,..
Chile,CHL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,19.89999962,19.20000076,18.5,18,16.5,15.19999981,14.80000019,15.30000019,21.89999962,21.39999962,21.10000038,21.70000076,21.20000076,21,19.79999924,18.29999924,17.79999924,19.70000076,22.70000076,18.70000076,17.60000038,16.29999924,..
Chile,CHL,Urban population (% of total),SP.URB.TOTL.IN.ZS,83.271,83.398,83.564,83.896,84.223,84.545,84.861,85.172,85.477,85.778,86.073,86.363,86.648,86.922,87.187,87.443,87.689,87.926,88.155,88.375,88.586,88.79,88.986,89.175
Czech Republic,CZE,"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.84,..,..
Czech Republic,CZE,"Annualized growth in survey mean consumption or income per capita, total population (%, based on 2005 PPP)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75,..,..
Czech Republic,CZE,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,1.56498158,1.482749869,1.375614397,1.286893321,1.258371625,1.282917709,1.222561511,1.100940457,1.17101438,1.133628269,1.072190156,1.05206375,1.007136579,0.928263824,0.881939217,0.842149882,0.771138147,0.746166263,0.752634936,..,..,..
